concept:name,starttime,sensor,endtime,Translate01,Translate02,duration,daycase,time:timestamp
Watch_TV,2011-08-04 18:55:40,M004,2011-08-04 19:51:30,LivingRoom,Chair,0 days 00:55:50,2011-8-4,2011-08-04 18:55:40
Toilet,2011-08-04 19:51:36,MA009,2011-08-04 19:54:25,Bathroom,Bathroom,0 days 00:02:49,2011-8-4,2011-08-04 19:51:36
Wash_Dinner_Dishes,2011-08-04 19:56:45,M007,2011-08-04 20:06:29,Kitchen,Kitchen,0 days 00:09:44,2011-8-4,2011-08-04 19:56:45
Read,2011-08-04 20:12:15,MA020,2011-08-04 20:59:50,Bedroom,Bedroom,0 days 00:47:35,2011-8-4,2011-08-04 20:12:15
Dress,2011-08-04 20:59:51,MA020,2011-08-04 21:18:18,Bedroom,Bedroom,0 days 00:18:27,2011-8-4,2011-08-04 20:59:51
Read,2011-08-04 21:24:02,M004,2011-08-04 21:58:00,LivingRoom,Chair,0 days 00:33:58,2011-8-4,2011-08-04 21:24:02
Dress,2011-08-04 21:58:47,MA020,2011-08-04 22:00:55,Bedroom,Bedroom,0 days 00:02:08,2011-8-4,2011-08-04 21:58:47
Personal_Hygiene,2011-08-04 22:00:58,MA013,2011-08-04 22:14:40,Bathroom,Bathroom,0 days 00:13:42,2011-8-4,2011-08-04 22:00:58
Groom,2011-08-04 22:15:49,MA013,2011-08-04 22:28:31,Bathroom,Bathroom,0 days 00:12:42,2011-8-4,2011-08-04 22:15:49
Sleep,2011-08-04 22:29:05,M021,2011-08-04 23:59:59,Bedroom,Bed,0 days 01:30:54,2011-8-4,2011-08-04 22:29:05
Sleep,2011-08-05 00:00:00,M021,2011-08-05 05:09:53,,,0 days 05:09:53,2011-8-5,2011-08-05 00:00:00
Bed_Toilet_Transition,2011-08-05 05:10:23,MA013,2011-08-05 05:13:11,Bathroom,Bathroom,0 days 00:02:48,2011-8-5,2011-08-05 05:10:23
Sleep,2011-08-05 05:13:34,M021,2011-08-05 08:34:02,Bedroom,Bedroom,0 days 03:20:28,2011-8-5,2011-08-05 05:13:34
Toilet,2011-08-05 08:35:18,MA013,2011-08-05 08:37:00,Bathroom,Bathroom,0 days 00:01:42,2011-8-5,2011-08-05 08:35:18
Morning_Meds,2011-08-05 08:37:02,MA013,2011-08-05 08:37:46,Bathroom,Bathroom,0 days 00:00:44,2011-8-5,2011-08-05 08:37:02
Read,2011-08-05 08:41:24,M004,2011-08-05 09:15:50,LivingRoom,Chair,0 days 00:34:26,2011-8-5,2011-08-05 08:41:24
Work_At_Table,2011-08-05 09:16:07,M005,2011-08-05 09:31:18,DiningRoom,DiningRoom,0 days 00:15:11,2011-8-5,2011-08-05 09:16:07
Drink,2011-08-05 09:31:38,M007,2011-08-05 09:32:49,Kitchen,Kitchen,0 days 00:01:11,2011-8-5,2011-08-05 09:31:38
Cook_Breakfast,2011-08-05 09:34:42,M007,2011-08-05 09:45:55,Kitchen,Kitchen,0 days 00:11:13,2011-8-5,2011-08-05 09:34:42
Dress,2011-08-05 09:46:13,MA020,2011-08-05 09:50:09,Bedroom,Bedroom,0 days 00:03:56,2011-8-5,2011-08-05 09:46:13
Personal_Hygiene,2011-08-05 09:50:13,MA013,2011-08-05 09:54:32,Bathroom,Bathroom,0 days 00:04:19,2011-8-5,2011-08-05 09:50:13
Dress,2011-08-05 09:54:34,MA020,2011-08-05 09:55:01,Bedroom,Bedroom,0 days 00:00:27,2011-8-5,2011-08-05 09:54:34
Personal_Hygiene,2011-08-05 09:55:03,MA013,2011-08-05 09:59:03,Bathroom,Bathroom,0 days 00:04:00,2011-8-5,2011-08-05 09:55:03
Bathe,2011-08-05 09:59:05,MA013,2011-08-05 10:04:02,Bathroom,Bathroom,0 days 00:04:57,2011-8-5,2011-08-05 09:59:05
Groom,2011-08-05 10:04:02,MA013,2011-08-05 10:11:06,Bathroom,Bathroom,0 days 00:07:04,2011-8-5,2011-08-05 10:04:02
Dress,2011-08-05 10:11:07,MA020,2011-08-05 10:14:39,Bedroom,Bedroom,0 days 00:03:32,2011-8-5,2011-08-05 10:11:07
Groom,2011-08-05 10:14:44,MA013,2011-08-05 10:26:39,Bathroom,Bathroom,0 days 00:11:55,2011-8-5,2011-08-05 10:14:44
Dress,2011-08-05 10:26:41,M019,2011-08-05 10:31:05,Bedroom,Bedroom,0 days 00:04:24,2011-8-5,2011-08-05 10:26:41
Leave_Home,2011-08-05 10:31:54,MA003,2011-08-05 10:32:05,OutsideDoor,FrontDoor,0 days 00:00:11,2011-8-5,2011-08-05 10:31:54
Enter_Home,2011-08-05 13:39:54,D002,2011-08-05 13:40:19,LivingRoom,LivingRoom,0 days 00:00:25,2011-8-5,2011-08-05 13:39:54
Toilet,2011-08-05 13:40:35,MA013,2011-08-05 13:41:30,Bathroom,Bathroom,0 days 00:00:55,2011-8-5,2011-08-05 13:40:35
Take_Medicine,2011-08-05 13:42:12,MA013,2011-08-05 13:43:12,Bathroom,Bathroom,0 days 00:01:00,2011-8-5,2011-08-05 13:42:12
Dress,2011-08-05 13:43:15,M019,2011-08-05 13:47:42,Bedroom,Bedroom,0 days 00:04:27,2011-8-5,2011-08-05 13:43:15
Personal_Hygiene,2011-08-05 13:47:45,MA013,2011-08-05 13:50:07,Bathroom,Bathroom,0 days 00:02:22,2011-8-5,2011-08-05 13:47:45
Toilet,2011-08-05 13:50:47,MA013,2011-08-05 13:52:02,Bathroom,Bathroom,0 days 00:01:15,2011-8-5,2011-08-05 13:50:47
Personal_Hygiene,2011-08-05 13:52:19,MA013,2011-08-05 13:54:33,Bathroom,Bathroom,0 days 00:02:14,2011-8-5,2011-08-05 13:52:19
Drink,2011-08-05 14:00:45,M007,2011-08-05 14:01:56,Kitchen,Kitchen,0 days 00:01:11,2011-8-5,2011-08-05 14:00:45
Work_At_Table,2011-08-05 14:04:47,M005,2011-08-05 14:09:24,DiningRoom,DiningRoom,0 days 00:04:37,2011-8-5,2011-08-05 14:04:47
Personal_Hygiene,2011-08-05 14:11:44,MA013,2011-08-05 14:12:06,Bathroom,Bathroom,0 days 00:00:22,2011-8-5,2011-08-05 14:11:44
Leave_Home,2011-08-05 14:16:51,MA003,2011-08-05 14:17:04,OutsideDoor,FrontDoor,0 days 00:00:13,2011-8-5,2011-08-05 14:16:51
Enter_Home,2011-08-05 14:30:23,D002,2011-08-05 14:30:49,LivingRoom,LivingRoom,0 days 00:00:26,2011-8-5,2011-08-05 14:30:23
Relax,2011-08-05 14:31:53,M004,2011-08-05 15:28:41,LivingRoom,Chair,0 days 00:56:48,2011-8-5,2011-08-05 14:31:53
Work,2011-08-05 15:30:04,M016,2011-08-05 15:36:16,WorkArea,Office,0 days 00:06:12,2011-8-5,2011-08-05 15:30:04
Relax,2011-08-05 15:36:37,MA020,2011-08-05 15:41:17,Bedroom,Bedroom,0 days 00:04:40,2011-8-5,2011-08-05 15:36:37
Wash_Dishes,2011-08-05 15:43:53,M007,2011-08-05 15:45:41,Kitchen,Kitchen,0 days 00:01:48,2011-8-5,2011-08-05 15:43:53
Toilet,2011-08-05 15:46:39,MA013,2011-08-05 15:47:09,Bathroom,Bathroom,0 days 00:00:30,2011-8-5,2011-08-05 15:46:39
Personal_Hygiene,2011-08-05 15:48:25,MA013,2011-08-05 15:48:36,Bathroom,Bathroom,0 days 00:00:11,2011-8-5,2011-08-05 15:48:25
Work,2011-08-05 15:48:40,M016,2011-08-05 15:57:55,WorkArea,Office,0 days 00:09:15,2011-8-5,2011-08-05 15:48:40
Personal_Hygiene,2011-08-05 15:57:58,MA013,2011-08-05 15:59:21,Bathroom,Bathroom,0 days 00:01:23,2011-8-5,2011-08-05 15:57:58
Relax,2011-08-05 16:02:03,M004,2011-08-05 16:19:15,LivingRoom,LivingRoom,0 days 00:17:12,2011-8-5,2011-08-05 16:02:03
Drink,2011-08-05 16:19:58,M007,2011-08-05 16:20:55,Kitchen,Kitchen,0 days 00:00:57,2011-8-5,2011-08-05 16:19:58
Step_Out,2011-08-05 16:21:05,MA003,2011-08-05 16:24:05,LivingRoom,FrontDoor,0 days 00:03:00,2011-8-5,2011-08-05 16:21:05
Drink,2011-08-05 16:24:12,M008,2011-08-05 16:26:14,Kitchen,Kitchen,0 days 00:02:02,2011-8-5,2011-08-05 16:24:12
Toilet,2011-08-05 16:26:44,MA013,2011-08-05 16:30:37,Bathroom,Bathroom,0 days 00:03:53,2011-8-5,2011-08-05 16:26:44
Personal_Hygiene,2011-08-05 16:32:50,MA013,2011-08-05 16:33:04,Bathroom,Bathroom,0 days 00:00:14,2011-8-5,2011-08-05 16:32:50
Entertain_Guests,2011-08-05 16:34:33,D002,2011-08-05 16:54:45,OutsideDoor,FrontDoor,0 days 00:20:12,2011-8-5,2011-08-05 16:34:33
Watch_TV,2011-08-05 16:54:46,M004,2011-08-05 17:04:11,LivingRoom,Chair,0 days 00:09:25,2011-8-5,2011-08-05 16:54:46
Entertain_Guests,2011-08-05 17:04:44,D002,2011-08-05 17:12:25,OutsideDoor,FrontDoor,0 days 00:07:41,2011-8-5,2011-08-05 17:04:44
Wash_Dishes,2011-08-05 17:12:31,M008,2011-08-05 17:19:01,Kitchen,Kitchen,0 days 00:06:30,2011-8-5,2011-08-05 17:12:31
Step_Out,2011-08-05 17:19:03,M002,2011-08-05 17:23:36,LivingRoom,LivingRoom,0 days 00:04:33,2011-8-5,2011-08-05 17:19:03
Wash_Dishes,2011-08-05 17:23:37,M007,2011-08-05 17:38:32,Kitchen,Kitchen,0 days 00:14:55,2011-8-5,2011-08-05 17:23:37
Step_Out,2011-08-05 17:38:35,M002,2011-08-05 17:42:31,LivingRoom,LivingRoom,0 days 00:03:56,2011-8-5,2011-08-05 17:38:35
Wash_Dishes,2011-08-05 17:42:33,M008,2011-08-05 17:55:17,Kitchen,Kitchen,0 days 00:12:44,2011-8-5,2011-08-05 17:42:33
Leave_Home,2011-08-05 17:55:18,MA003,2011-08-05 17:55:34,OutsideDoor,FrontDoor,0 days 00:00:16,2011-8-5,2011-08-05 17:55:18
Enter_Home,2011-08-05 19:58:22,D002,2011-08-05 19:59:02,OutsideDoor,FrontDoor,0 days 00:00:40,2011-8-5,2011-08-05 19:58:22
Entertain_Guests,2011-08-05 19:59:02,M004,2011-08-05 20:40:16,OutsideDoor,FrontDoor,0 days 00:41:14,2011-8-5,2011-08-05 19:59:02
Toilet,2011-08-05 20:40:32,MA009,2011-08-05 20:40:45,Bathroom,Bathroom,0 days 00:00:13,2011-8-5,2011-08-05 20:40:32
Drink,2011-08-05 20:40:57,M007,2011-08-05 20:41:55,Kitchen,Kitchen,0 days 00:00:58,2011-8-5,2011-08-05 20:40:57
Personal_Hygiene,2011-08-05 20:42:19,MA013,2011-08-05 20:42:26,Bathroom,Bathroom,0 days 00:00:07,2011-8-5,2011-08-05 20:42:19
Dress,2011-08-05 20:42:44,MA020,2011-08-05 20:45:36,Bedroom,Bedroom,0 days 00:02:52,2011-8-5,2011-08-05 20:42:44
Toilet,2011-08-05 20:45:44,MA013,2011-08-05 20:50:16,Bathroom,Bathroom,0 days 00:04:32,2011-8-5,2011-08-05 20:45:44
Work,2011-08-05 20:54:34,M016,2011-08-05 21:02:34,WorkArea,Office,0 days 00:08:00,2011-8-5,2011-08-05 20:54:34
Drink,2011-08-05 21:03:43,M007,2011-08-05 21:04:29,Kitchen,Kitchen,0 days 00:00:46,2011-8-5,2011-08-05 21:03:43
Work_At_Table,2011-08-05 21:04:32,M005,2011-08-05 21:13:44,DiningRoom,DiningRoom,0 days 00:09:12,2011-8-5,2011-08-05 21:04:32
Read,2011-08-05 21:13:54,M004,2011-08-05 21:20:35,LivingRoom,Chair,0 days 00:06:41,2011-8-5,2011-08-05 21:13:54
Groom,2011-08-05 21:24:40,MA013,2011-08-05 21:57:08,Bathroom,Bathroom,0 days 00:32:28,2011-8-5,2011-08-05 21:24:40
Sleep,2011-08-05 21:57:46,M021,2011-08-05 23:59:59,Bedroom,Bedroom,0 days 02:02:13,2011-8-5,2011-08-05 21:57:46
Sleep,2011-08-06 00:00:00,M021,2011-08-06 04:58:30,,,0 days 04:58:30,2011-8-6,2011-08-06 00:00:00
Bed_Toilet_Transition,2011-08-06 04:59:14,MA013,2011-08-06 05:02:01,Bathroom,Bathroom,0 days 00:02:47,2011-8-6,2011-08-06 04:59:14
Sleep,2011-08-06 05:05:45,M021,2011-08-06 08:20:37,Bedroom,Bed,0 days 03:14:52,2011-8-6,2011-08-06 05:05:45
Toilet,2011-08-06 08:22:15,MA013,2011-08-06 08:24:35,Bathroom,Bathroom,0 days 00:02:20,2011-8-6,2011-08-06 08:22:15
Morning_Meds,2011-08-06 08:24:43,MA013,2011-08-06 08:25:16,Bathroom,Bathroom,0 days 00:00:33,2011-8-6,2011-08-06 08:24:43
Read,2011-08-06 08:27:40,M021,2011-08-06 09:15:56,Bedroom,Bedroom,0 days 00:48:16,2011-8-6,2011-08-06 08:27:40
Cook_Breakfast,2011-08-06 09:17:31,M007,2011-08-06 09:18:45,Kitchen,Kitchen,0 days 00:01:14,2011-8-6,2011-08-06 09:17:31
Eat_Breakfast,2011-08-06 09:18:59,M005,2011-08-06 09:50:02,DiningRoom,DiningRoom,0 days 00:31:03,2011-8-6,2011-08-06 09:18:59
Wash_Breakfast_Dishes,2011-08-06 09:50:35,M007,2011-08-06 09:53:47,Kitchen,Kitchen,0 days 00:03:12,2011-8-6,2011-08-06 09:50:35
Read,2011-08-06 09:54:50,M004,2011-08-06 10:21:47,LivingRoom,Chair,0 days 00:26:57,2011-8-6,2011-08-06 09:54:50
Toilet,2011-08-06 10:23:48,MA013,2011-08-06 10:25:28,Bathroom,Bathroom,0 days 00:01:40,2011-8-6,2011-08-06 10:23:48
Personal_Hygiene,2011-08-06 10:25:42,MA013,2011-08-06 10:57:04,Bathroom,Bathroom,0 days 00:31:22,2011-8-6,2011-08-06 10:25:42
Leave_Home,2011-08-06 10:57:36,MA003,2011-08-06 10:57:48,OutsideDoor,FrontDoor,0 days 00:00:12,2011-8-6,2011-08-06 10:57:36
Enter_Home,2011-08-06 11:33:09,D002,2011-08-06 11:33:18,OutsideDoor,FrontDoor,0 days 00:00:09,2011-8-6,2011-08-06 11:33:09
Drink,2011-08-06 11:35:26,M007,2011-08-06 11:38:18,Kitchen,Kitchen,0 days 00:02:52,2011-8-6,2011-08-06 11:35:26
Work_At_Table,2011-08-06 11:38:27,M005,2011-08-06 11:51:41,DiningRoom,DiningRoom,0 days 00:13:14,2011-8-6,2011-08-06 11:38:27
Cook_Lunch,2011-08-06 11:51:48,M007,2011-08-06 11:56:04,Kitchen,Kitchen,0 days 00:04:16,2011-8-6,2011-08-06 11:51:48
Eat_Lunch,2011-08-06 11:57:43,M005,2011-08-06 12:04:15,DiningRoom,DiningRoom,0 days 00:06:32,2011-8-6,2011-08-06 11:57:43
Relax,2011-08-06 12:10:40,M004,2011-08-06 14:13:33,LivingRoom,Chair,0 days 02:02:53,2011-8-6,2011-08-06 12:10:40
Toilet,2011-08-06 14:13:51,MA013,2011-08-06 14:16:56,Bathroom,Bathroom,0 days 00:03:05,2011-8-6,2011-08-06 14:13:51
Take_Medicine,2011-08-06 14:16:58,MA013,2011-08-06 14:17:22,Bathroom,Bathroom,0 days 00:00:24,2011-8-6,2011-08-06 14:16:58
Work,2011-08-06 14:17:26,MA014,2011-08-06 14:39:48,WorkArea,Office,0 days 00:22:22,2011-8-6,2011-08-06 14:17:26
Personal_Hygiene,2011-08-06 14:39:54,MA013,2011-08-06 14:45:12,Bathroom,Bathroom,0 days 00:05:18,2011-8-6,2011-08-06 14:39:54
Dress,2011-08-06 14:48:14,MA020,2011-08-06 14:56:34,Bedroom,Bedroom,0 days 00:08:20,2011-8-6,2011-08-06 14:48:14
Leave_Home,2011-08-06 14:56:47,MA003,2011-08-06 14:57:01,OutsideDoor,FrontDoor,0 days 00:00:14,2011-8-6,2011-08-06 14:56:47
Enter_Home,2011-08-06 15:08:06,D002,2011-08-06 15:08:19,LivingRoom,LivingRoom,0 days 00:00:13,2011-8-6,2011-08-06 15:08:06
Dress,2011-08-06 15:10:44,MA020,2011-08-06 15:11:24,Bedroom,Bedroom,0 days 00:00:40,2011-8-6,2011-08-06 15:10:44
Wash_Dishes,2011-08-06 15:11:43,M007,2011-08-06 15:17:07,Kitchen,Kitchen,0 days 00:05:24,2011-8-6,2011-08-06 15:11:43
Personal_Hygiene,2011-08-06 15:17:22,MA013,2011-08-06 15:21:00,Bathroom,Bathroom,0 days 00:03:38,2011-8-6,2011-08-06 15:17:22
Dress,2011-08-06 15:22:58,MA020,2011-08-06 15:23:29,Bedroom,Bedroom,0 days 00:00:31,2011-8-6,2011-08-06 15:22:58
Groom,2011-08-06 15:23:32,MA013,2011-08-06 15:24:37,Bathroom,Bathroom,0 days 00:01:05,2011-8-6,2011-08-06 15:23:32
Drink,2011-08-06 15:28:27,M007,2011-08-06 15:29:16,Kitchen,Kitchen,0 days 00:00:49,2011-8-6,2011-08-06 15:28:27
Leave_Home,2011-08-06 15:29:20,MA003,2011-08-06 15:29:38,OutsideDoor,FrontDoor,0 days 00:00:18,2011-8-6,2011-08-06 15:29:20
Enter_Home,2011-08-06 15:59:14,D002,2011-08-06 15:59:25,LivingRoom,Chair,0 days 00:00:11,2011-8-6,2011-08-06 15:59:14
Leave_Home,2011-08-06 16:06:53,MA003,2011-08-06 16:07:05,OutsideDoor,FrontDoor,0 days 00:00:12,2011-8-6,2011-08-06 16:06:53
Enter_Home,2011-08-06 16:10:30,D002,2011-08-06 16:10:45,LivingRoom,LivingRoom,0 days 00:00:15,2011-8-6,2011-08-06 16:10:30
Toilet,2011-08-06 16:10:48,MA009,2011-08-06 16:11:46,Bathroom,Bathroom,0 days 00:00:58,2011-8-6,2011-08-06 16:10:48
Sleep_Out_Of_Bed,2011-08-06 16:12:16,M004,2011-08-06 17:13:05,LivingRoom,Chair,0 days 01:00:49,2011-8-6,2011-08-06 16:12:16
Step_Out,2011-08-06 17:13:15,M002,2011-08-06 17:15:31,OutsideDoor,Entry,0 days 00:02:16,2011-8-6,2011-08-06 17:13:15
Cook_Dinner,2011-08-06 17:19:27,M007,2011-08-06 17:24:28,Kitchen,Kitchen,0 days 00:05:01,2011-8-6,2011-08-06 17:19:27
Watch_TV,2011-08-06 17:24:31,M004,2011-08-06 18:29:31,LivingRoom,Chair,0 days 01:05:00,2011-8-6,2011-08-06 17:24:31
Cook_Dinner,2011-08-06 18:29:43,M007,2011-08-06 18:37:47,Kitchen,Kitchen,0 days 00:08:04,2011-8-6,2011-08-06 18:29:43
Eat_Dinner,2011-08-06 18:37:49,M005,2011-08-06 18:52:56,DiningRoom,DiningRoom,0 days 00:15:07,2011-8-6,2011-08-06 18:37:49
Wash_Dinner_Dishes,2011-08-06 18:52:57,M007,2011-08-06 19:04:27,Kitchen,Kitchen,0 days 00:11:30,2011-8-6,2011-08-06 18:52:57
Watch_TV,2011-08-06 19:06:07,M004,2011-08-06 19:57:34,LivingRoom,Chair,0 days 00:51:27,2011-8-6,2011-08-06 19:06:07
Drink,2011-08-06 19:57:38,M007,2011-08-06 20:01:33,Kitchen,Kitchen,0 days 00:03:55,2011-8-6,2011-08-06 19:57:38
Step_Out,2011-08-06 20:02:27,MA003,2011-08-06 20:05:49,LivingRoom,LivingRoom,0 days 00:03:22,2011-8-6,2011-08-06 20:02:27
Dress,2011-08-06 20:08:49,MA020,2011-08-06 20:12:14,Bedroom,Bedroom,0 days 00:03:25,2011-8-6,2011-08-06 20:08:49
Personal_Hygiene,2011-08-06 20:12:37,MA013,2011-08-06 20:21:48,Bathroom,Bathroom,0 days 00:09:11,2011-8-6,2011-08-06 20:12:37
Toilet,2011-08-06 20:28:33,MA013,2011-08-06 20:31:46,Bathroom,Bathroom,0 days 00:03:13,2011-8-6,2011-08-06 20:28:33
Phone,2011-08-06 20:37:59,M004,2011-08-06 20:48:24,LivingRoom,Chair,0 days 00:10:25,2011-8-6,2011-08-06 20:37:59
Dress,2011-08-06 20:56:11,MA020,2011-08-06 21:00:09,Bedroom,Bedroom,0 days 00:03:58,2011-8-6,2011-08-06 20:56:11
Personal_Hygiene,2011-08-06 21:21:57,MA013,2011-08-06 21:22:52,Bathroom,Bathroom,0 days 00:00:55,2011-8-6,2011-08-06 21:21:57
Dress,2011-08-06 21:32:13,M007,2011-08-06 21:33:54,Kitchen,Kitchen,0 days 00:01:41,2011-8-6,2011-08-06 21:32:13
Read,2011-08-06 21:34:21,M004,2011-08-06 21:56:59,LivingRoom,Chair,0 days 00:22:38,2011-8-6,2011-08-06 21:34:21
Personal_Hygiene,2011-08-06 21:59:46,MA013,2011-08-06 22:39:08,Bathroom,Bathroom,0 days 00:39:22,2011-8-6,2011-08-06 21:59:46
Sleep,2011-08-06 22:40:12,M021,2011-08-06 23:59:59,Bedroom,Bedroom,0 days 01:19:47,2011-8-6,2011-08-06 22:40:12
Sleep,2011-08-07 00:00:00,M021,2011-08-07 04:05:55,,,0 days 04:05:55,2011-8-7,2011-08-07 00:00:00
Bed_Toilet_Transition,2011-08-07 04:06:46,MA013,2011-08-07 04:09:40,Bathroom,Bathroom,0 days 00:02:54,2011-8-7,2011-08-07 04:06:46
Sleep,2011-08-07 04:09:58,M021,2011-08-07 08:03:57,Bedroom,Bed,0 days 03:53:59,2011-8-7,2011-08-07 04:09:58
Toilet,2011-08-07 08:05:10,MA013,2011-08-07 08:08:20,Bathroom,Bathroom,0 days 00:03:10,2011-8-7,2011-08-07 08:05:10
Morning_Meds,2011-08-07 08:08:21,MA013,2011-08-07 08:09:27,Bathroom,Bathroom,0 days 00:01:06,2011-8-7,2011-08-07 08:08:21
Cook_Breakfast,2011-08-07 08:11:03,M007,2011-08-07 08:28:39,Kitchen,Kitchen,0 days 00:17:36,2011-8-7,2011-08-07 08:11:03
Toilet,2011-08-07 08:28:47,MA009,2011-08-07 08:29:36,Bathroom,Bathroom,0 days 00:00:49,2011-8-7,2011-08-07 08:28:47
Cook_Breakfast,2011-08-07 08:30:59,M007,2011-08-07 08:31:53,Kitchen,Kitchen,0 days 00:00:54,2011-8-7,2011-08-07 08:30:59
Eat_Breakfast,2011-08-07 08:31:55,M005,2011-08-07 08:39:43,DiningRoom,DiningRoom,0 days 00:07:48,2011-8-7,2011-08-07 08:31:55
Drink,2011-08-07 08:39:46,M008,2011-08-07 08:40:25,Kitchen,Kitchen,0 days 00:00:39,2011-8-7,2011-08-07 08:39:46
Wash_Breakfast_Dishes,2011-08-07 08:40:50,M007,2011-08-07 08:42:28,Kitchen,Kitchen,0 days 00:01:38,2011-8-7,2011-08-07 08:40:50
Work_At_Table,2011-08-07 08:42:33,M005,2011-08-07 08:46:28,DiningRoom,DiningRoom,0 days 00:03:55,2011-8-7,2011-08-07 08:42:33
Wash_Breakfast_Dishes,2011-08-07 08:46:33,M007,2011-08-07 08:52:30,Kitchen,Kitchen,0 days 00:05:57,2011-8-7,2011-08-07 08:46:33
Toilet,2011-08-07 08:56:52,MA013,2011-08-07 08:58:19,Bathroom,Bathroom,0 days 00:01:27,2011-8-7,2011-08-07 08:56:52
Personal_Hygiene,2011-08-07 09:04:42,MA013,2011-08-07 09:18:36,Bathroom,Bathroom,0 days 00:13:54,2011-8-7,2011-08-07 09:04:42
Bathe,2011-08-07 09:19:15,MA013,2011-08-07 09:23:04,Bathroom,Bathroom,0 days 00:03:49,2011-8-7,2011-08-07 09:19:15
Groom,2011-08-07 09:23:11,MA013,2011-08-07 09:31:39,Bathroom,Bathroom,0 days 00:08:28,2011-8-7,2011-08-07 09:23:11
Dress,2011-08-07 09:31:41,MA020,2011-08-07 09:36:27,Bedroom,Bedroom,0 days 00:04:46,2011-8-7,2011-08-07 09:31:41
Toilet,2011-08-07 09:36:49,MA013,2011-08-07 09:37:24,Bathroom,Bathroom,0 days 00:00:35,2011-8-7,2011-08-07 09:36:49
Groom,2011-08-07 09:38:19,MA013,2011-08-07 09:46:16,Bathroom,Bathroom,0 days 00:07:57,2011-8-7,2011-08-07 09:38:19
Personal_Hygiene,2011-08-07 09:46:45,MA013,2011-08-07 09:51:14,Bathroom,Bathroom,0 days 00:04:29,2011-8-7,2011-08-07 09:46:45
Drink,2011-08-07 09:51:38,M007,2011-08-07 09:52:55,Kitchen,Kitchen,0 days 00:01:17,2011-8-7,2011-08-07 09:51:38
Personal_Hygiene,2011-08-07 09:53:12,MA013,2011-08-07 09:56:47,Bathroom,Bathroom,0 days 00:03:35,2011-8-7,2011-08-07 09:53:12
Work,2011-08-07 09:56:51,MA014,2011-08-07 10:03:23,WorkArea,Office,0 days 00:06:32,2011-8-7,2011-08-07 09:56:51
Toilet,2011-08-07 10:09:51,MA013,2011-08-07 10:10:25,Bathroom,Bathroom,0 days 00:00:34,2011-8-7,2011-08-07 10:09:51
Step_Out,2011-08-07 10:14:37,MA003,2011-08-07 10:16:44,LivingRoom,LivingRoom,0 days 00:02:07,2011-8-7,2011-08-07 10:14:37
Toilet,2011-08-07 10:17:01,MA009,2011-08-07 10:22:04,Bathroom,Bathroom,0 days 00:05:03,2011-8-7,2011-08-07 10:17:01
Leave_Home,2011-08-07 10:22:05,MA003,2011-08-07 10:23:16,OutsideDoor,FrontDoor,0 days 00:01:11,2011-8-7,2011-08-07 10:22:05
Enter_Home,2011-08-07 10:30:08,D002,2011-08-07 10:30:19,LivingRoom,LivingRoom,0 days 00:00:11,2011-8-7,2011-08-07 10:30:08
Relax,2011-08-07 10:31:08,M004,2011-08-07 10:57:47,LivingRoom,Chair,0 days 00:26:39,2011-8-7,2011-08-07 10:31:08
Entertain_Guests,2011-08-07 10:59:17,D002,2011-08-07 11:02:54,LivingRoom,LivingRoom,0 days 00:03:37,2011-8-7,2011-08-07 10:59:17
Leave_Home,2011-08-07 11:02:55,MA003,2011-08-07 11:03:18,OutsideDoor,FrontDoor,0 days 00:00:23,2011-8-7,2011-08-07 11:02:55
Enter_Home,2011-08-08 13:09:52,D002,2011-08-08 13:15:56,LivingRoom,LivingRoom,0 days 00:06:04,2011-8-8,2011-08-08 13:09:52
Personal_Hygiene,2011-08-08 13:16:14,MA013,2011-08-08 13:16:22,Bathroom,Bathroom,0 days 00:00:08,2011-8-8,2011-08-08 13:16:14
Drink,2011-08-08 13:16:51,M008,2011-08-08 13:17:47,Kitchen,Kitchen,0 days 00:00:56,2011-8-8,2011-08-08 13:16:51
Personal_Hygiene,2011-08-08 13:18:18,MA013,2011-08-08 13:40:06,Bathroom,Bathroom,0 days 00:21:48,2011-8-8,2011-08-08 13:18:18
Wash_Dishes,2011-08-08 14:04:35,M007,2011-08-08 14:13:35,Kitchen,Kitchen,0 days 00:09:00,2011-8-8,2011-08-08 14:04:35
Personal_Hygiene,2011-08-08 14:13:51,MA009,2011-08-08 14:32:58,Bathroom,Bathroom,0 days 00:19:07,2011-8-8,2011-08-08 14:13:51
Step_Out,2011-08-08 14:33:10,MA003,2011-08-08 14:36:32,LivingRoom,LivingRoom,0 days 00:03:22,2011-8-8,2011-08-08 14:33:10
Leave_Home,2011-08-08 14:36:37,MA003,2011-08-08 14:38:35,OutsideDoor,Entry,0 days 00:01:58,2011-8-8,2011-08-08 14:36:37
Enter_Home,2011-08-13 15:31:04,D002,2011-08-13 15:31:30,LivingRoom,FrontDoor,0 days 00:00:26,2011-8-13,2011-08-13 15:31:04
Entertain_Guests,2011-08-13 15:31:30,MA010,2011-08-13 16:33:09,OutsideDoor,Entry,0 days 01:01:39,2011-8-13,2011-08-13 15:31:30
Personal_Hygiene,2011-08-13 16:35:22,MA013,2011-08-13 16:45:09,Bathroom,Bathroom,0 days 00:09:47,2011-8-13,2011-08-13 16:35:22
Dress,2011-08-13 16:46:41,MA020,2011-08-13 16:50:34,Bedroom,Bedroom,0 days 00:03:53,2011-8-13,2011-08-13 16:46:41
